,날짜,헤드라인
5053,20220214,"정부 ""이달 말부터 면역저하자, 요양병원 환자 4차접종 시작"""
5054,20220214,"""면역저하자 등 4차접종…검사키트 3000만명분 공급""(종합)"
5055,20220214,"권덕철 ""이달 말부터 면역 저하자, 요양병원·시설 입소자 '4차 접종'"""
5056,20220214,"[게시판] 국립재활원, 장애인 게임보조기기 활용 매뉴얼 발간"
5057,20220214,"[속보] 정부, ""이달 말부터 4차접종…요양병원·면역저하자"""
5058,20220214,"SK바이오사이언스, 국제조달시장에 374억 규모 수두백신 공급"
5059,20220214,코로나 자가격리자·영업제한 소상공인 지방세 부담 덜어준다
5060,20220214,"이달 말부터 면역저하자, 요양병원·시설 입소자에 4차접종"
5061,20220214,"병원이야, 놀이터야…진화하는 병원 '메타버스'"
5062,20220214,'오미크론 확산' 휴일 광주·전남 2803명 확진
5063,20220214,"신테카바이오 ""AI 슈퍼컴센터 건립 본격 착수"""
5064,20220214,"전북, 1600명 안팎 확진 지속…13일 1591명 확진"
5065,20220214,"[속보]정부 ""2월말 면역 저하자, 요양병원·시설 입소자 4차접종"""
5066,20220214,경북 22개 시·군서 1917명 확진…1주일간 1만3000여명 감염
5067,20220214,"부산시, 보호아동 자립 정착금 늘리고 등록금 대상 확대"
5068,20220214,계속되는 장애인 단체 시위…지하철 5호선 지연
5069,20220214,"대구, 역대 최다 2606명 신규 확진…엿새째 2000명대 발생"
5070,20220214,'장애인 권리 예산' 시위로 출근길 서울지하철 5호선 지연 예상
5071,20220214,"휴온스, 미래 사업 '건강기능식품' 집중 육성"
5072,20220214,소상공인 '희망플러스 특례보증' 신청 5부제 해제-지원은행 확대
5073,20220214,4차 접종 대상·시기 오늘 발표…노바백스 접종 시작
5074,20220214,"위험성 말해주고 바로 수술…대법 ""설명의무 지킨것 아냐"""
5075,20220214,"미국, 1조 규모 'AZ 항체치료제' 구매 계약…170만회분 공급"
5076,20220214,다시 문 닫는 경로당…고령층 감염 차단 사활
5077,20220214,"거리두기, 방역패스 완화?… “대선 염두에 둔 정치방역” 비판"
5078,20220214,확진자 48%가 20代이하… 요양시설 집단감염도 급증
5079,20220215,4년째 보랏빛 리본만…'태움' 낳는 환경 그대로
5080,20220215,"""조사 때 메모 가능""…경찰, 인권보호안 마련"
5081,20220215,오미크론 변이에…코로나19 신규 확진자 8.5만명 넘었다
5082,20220215,오미크론 5만에서 8만으로 직진… 1주일 만에 '더블링' 하나
5083,20220215,"[동정]유은혜 부총리, 교육장들과 새학기 방역 준비 영상회의"
5084,20220215,오후 9시까지 8만4282명 감염…내일 10만명 나오나
5085,20220215,하루 확진 10만명 찍을까... 15일 밤 9시까지 8만5114명
5086,20220215,"[데일리안 오늘뉴스 종합] ""이재명, 성남시 제1공단 분리개발 결재"" 법정증언 또 나와, 컬링 팀 킴, 4강 토너먼트 진출 경우의 수, 국민의힘 ""윤석열 향한 섬뜩한 저주 의식,  …"
5087,20220215,"자가키트, 전국 7개 편의점 체인서 구매…날짜는 달라"
5088,20220215,"'지하철 시위' 전장연 ""사이버 공격으로 서버 다운…폭언·협박 받아"""
5089,20220215,강원 신규확진 1754명…또 하루만에 역대 최다 경신(종합)
5090,20220215,환자 보호자·간병인도 PCR검사 받는다
5091,20220215,"코로나19 확진자, 오후 6시 이미 7만명 넘어서"
5092,20220215,오후 6시 전국 7만2958명 확진…동시간대 첫 7만명대 급증
5093,20220215,7만명대도 뚫렸다…저녁 6시까지 신규 확진 7만 1915명
5094,20220215,[속보]오후 6시까지 7만2958명 확진…동시간대 첫 '7만명대'
5095,20220215,"전북, 1600명대에서 2천명대로 ‘폭발’…교도소 집단감염도 잇따라"
5096,20220215,사망자 61명으로 폭증했는데... '방역패스 무용론'에 곤혹스런 정부
5097,20220215,신규 확진 7만명대로 급증... 내일 8만명대 가나
5098,20220215,재택치료자 25만명 육박....“이젠 원격의료가 뉴노멀”
5099,20220215,울산 일일 확진자 1760명…역대 최다 수준(종합)
5100,20220215,우익단체 의견광고 왜곡 지적하는 일본 시민단체
5101,20220215,사도 광산 역사 왜곡하는 우익단체 의견광고
5102,20220215,"백신 피해자 가족 협의회, 내일 정은경과 2차 간담회"
5103,20220215,"""미세먼지 노출되면 청력손실 위험 1.2배 높아"""
5104,20220215,"‘8명·10시’ 유력... 정부, 거리두기 완화 18일 발표할 듯"
5105,20220215,동남아 남성 1명 코로나 검사 받지 않고 도주…경찰 추적
5106,20220215,"日우익단체 ""사도광산, 강제노동 현장 아니다"" 의견광고 선동"
5107,20220215,강원 신규확진 1620명…또 하루만에 역대 최다 경신
5108,20220215,"제주, 코로나19 일일 확진자 1000명 눈앞…938명 확진"
5109,20220215,이웃에 사랑 전하는 장성군 '서삼사랑택시' 아시나요
5110,20220215,"심장 멎은 1004(천사)호 아기 아빠에게 천사가 다녀간 걸까[내가 살린 환자, 나를 깨운 환자]"
5111,20220215,"안철우 교수, 미술관 옆 호르몬 진료실 '뭉크 씨, 도파민 과잉입니다' 출간"
5112,20220215,"식약처, '메디안디노스틱·오상헬스케어' 자가키트 허가…국내 총 8개"
5113,20220215,"식약처, 자가검사키트 2개 추가 허가…총 8개로 늘어"
5114,20220215,'반짝추위' 주의…올겨울 한랭질환 9명 사망
5115,20220215,"병상 배정 중 9명 사망…당국 ""재택치료자 아냐"""
5116,20220215,"밀접접촉 학생, 학교장 판단 있다면 PCR 검사받을 수 있다"
5117,20220215,경기 요양시설 오미크론 확진자 80.9%는 '경증'…델타변이의 2배
5118,20220215,[경남소식] 시·군 교육협력사업 대상지 고성·남해 선정
5119,20220215,"제약바이오협회, 5대 전략·20개 과제로 '제약강국' 실현"
5120,20220215,"모인 8인·영업시간 10시로 완화?…정부 ""결정된 바 없어"""
5121,20220215,"검사량 억제해 확진자 조절?…당국 ""있을 수 없어""(종합)"
5122,20220215,"익산시, 코로나19 폐업 소상공인 재창업 100만 원 지원"
5123,20220215,새 거리두기 조정안…모임 `6→8명`·영업 `오후 9→10시` 유력
5124,20220215,"[게시판] 노원구가족센터, 이중언어 환경조성사업 참여할 다문화가족 모집"
5125,20220215,"울산, 셀프재택 도입 이후 입원환자 급감…병실가동률 23.4%"
5126,20220215,"엔지켐생명과학-한국원자력의학원, 방사선의학기술 공동 연구"
5127,20220215,"어린이집서 아이 베란다에 '격리'…경찰, 학대 여부 조사"
5128,20220215,제주도 18세 이상 미접종자 노바백스 백신 접종 권고
5129,20220215,"""이웃사랑 실천""…전북개발공사 '사랑의 헌혈' 팔 걷어"
5130,20220215,"순천향 구미병원, 구미시와 “저소득층 외래비 지원사업” 협약"
5131,20220215,"6인·9시→'8인·10시' 유력, 오는 토요일부터 적용할까"
5132,20220215,"장수군, 만 65세 이상에게 미용·목욕비 지원"
5133,20220215,"확진자 대선투표 후 7시30분 지나면 격리이탈?…""별도 발표"""
5134,20220215,"美 '한국 여행금지' 권고…당국 ""비자 발급·출입국 영향 없어"""
5135,20220215,아주대병원 경기지역암센터 4년 연속 ‘우수기관’ 선정
5136,20220215,"농협상호금융, 정월대보름 행사 개최"
5137,20220215,코로나 확진자도 대선 투표 전 본인 확인 때는 마스크 내린다
5138,20220215,수원시 나흘 만에 또 다시 역대 최다...1591명 발생
5139,20220215,"대웅제약, 작년 매출액 1조1530억 달성…사상 최대 실적"
5140,20220215,내일 화이자 백신 61만5000회분 추가 도입
5141,20220215,"정부 ""대선 여론조작·금품수수 등 철저 단속…코로나안전 최선"""
5142,20220215,[QnA] 확진·접촉자도 투표…발열 등 있으면 임시기표소로
5143,20220215,"파미셀, 울산에 5천평 규모 3공장 부지 확보"
5144,20220215,"권덕철 ""대선 투표 때 마스크, 일회용 장갑 착용"""
5145,20220215,"정부, 대국민담화…""공정·안전투표 환경 조성에 최선"""
5146,20220215,"농협중앙회 조합감사위원회사무처, 정월대보름 행사 개최"
5147,20220215,"신속항원검사 문진표, 스마트폰으로 작성…대기시간 단축"
5148,20220215,화이자 코로나19 백신 61만5천회분 내일 인천 도착
5149,20220215,"충북교육청, 전체 학생·교직원 개학 후 5주간 주 2회 신속항원검사"
5150,20220215,"신속항원검사 정확도 떨어지지만…정부 ""대규모 확진자 현실화돼 도입"""
5151,20220215,"전기연구원 창업 ㈜메디인테크, 80억원 투자유치 성공"
5152,20220215,점? 검버섯?…육안 감별 힘든 피부암 '경계령'
5153,20220215,"""아동학대 가해자 '진지한 반성' 이유 감형 남용 안돼"""
5154,20220215,간호사는 여성 직업?…남성 비율 5% 넘었다
5155,20220215,학교장이 요청하면 학생도 PCR 우선 검사 받는다
5156,20220215,조직내 갑질 상담·신고 챗봇으로…부산교육청 원스톱 서비스
5157,20220215,노바백스 첫날 접종자 4천487명…전체 신규 접종자의 2.1%
5158,20220215,"당국 ""자비로 PCR검사 '양성'이면 환급…병원은 건보 청구"""
5159,20220215,"방역당국 ""확진자 조절 위해 검사량 억제? 있을 수 없어"""
5160,20220215,"코로나 위중증 10명 중 6명, 인구 6% 미접종자서 발생"
5161,20220215,"롯데문화재단, 클래식 음악 영재 지원…후원금 2억원"
5162,20220215,서울 학생 확진자 1201명…전주 대비 200명↓
5163,20220215,서울 학생 확진자 1주일 만에 두 배… '등교 중지' 판단은 학교 재량에
5164,20220215,김재종 옥천군수 코로나19 감염…군정 공백 우려
5165,20220215,"대웅제약, 턱밑 지방 개선 주사제 시술법 알려"
5166,20220215,"[속보]""자비 PCR검사 후 양성땐 비용 환급…병원, 건보 청구 가능"""
5167,20220215,"일동제약, 바르는 치질약 ‘푸레파인 겔’ 출시"
5168,20220215,[부고]하종원 세브란스병원장 빙부상
5169,20220215,오미크론이 불러온 4차접종…해외 현황 보니
5170,20220215,[속보]내일 화이자 61.5만회분 더 들어온다
5171,20220215,서울 학생 확진 '더블링'…학급 격리 15% 넘으면 등교 축소(종합)
5172,20220215,"코로나 치료제 ‘이부실드’ 국내 도입 '코앞"""
5173,20220215,산청군 전 세대 아우르는 맞춤형 교육사업 효과…주민 삶의 질↑
5174,20220215,정부 “방역패스 성인 4% 미접종자만 불편…감염·전파 차단에 필요”
5175,20220215,"정부, 필수종사자 지원 첫 회의…코로나 등 실태조사 추진"
5176,20220215,QR코드·안심콜 폐지 등 '감염 추적' 안해도 괜찮을까?
5177,20220215,"천안, 방역수칙 위반 유흥주점 손님·종업원 등 17명 적발"
5178,20220215,공주 초등학생 전원에게 내달부터 매일 우유 무상 제공
5179,20220215,“체온계·해열제 준비해둘 걸” 확진 복지부 차관의 재택치료 일지
5180,20220215,내일부터 모든 동네 약국서 재택치료자 처방약 조제(종합)
5181,20220215,"파키스탄 고법, 'SNS스타 명예살인' 오빠에 무죄 판결 논란"
5182,20220215,"정부 ""거리두기 조정안 18일 발표…방역패스 유지 필요""(종합)"
5183,20220215,"정부, 소아 우선배정 병상 135개 확보…""응급상황 대비"""
5184,20220215,"확진 통보 더 빠르게…정부 ""시스템 개선·인력 투입"""
5185,20220215,"정부 ""자비로 PCR 검사 후 양성땐 환급 검토"""
5186,20220215,영유아 발달지원 서비스 등 지원대상 중위소득 120%→140%'확대'
5187,20220215,"인권위 ""청소년 정신의료기관 과도한 행동 제한은 인권침해"""
5188,20220215,[게시판] 직장 내 장애인 인식개선 교육 우수콘텐츠 기관 3곳 인증
5189,20220215,"""정신의료기관, 청소년 대상 일률적 행동제한·CCTV설치 인권침해"""
5190,20220215,'명예훼손 혐의' 한동주 서울시약사회장 벌금형 확정
5191,20220215,"복지부, 중위소득 140%까지 아동·정신건강 서비스 확대"
5192,20220215,"인권위 ""정신의료기관 청소년 과도한 행동제한 인권침해"""
5193,20220215,"정부 ""자비로 PCR검사 후 양성땐 환급 방안 논의해 보겠다"""
5194,20220215,"방역당국 ""거리두기, 금요일 결정…'피해, 얼마나 감수' 쟁점"""
5195,20220215,"공주시-교육청-낙농육우협, 초등생 무상 우유 급식 협약"
5196,20220215,12세 이상 위중증·사망 60% 이상이 미접종자
5197,20220215,"정부 ""비용·효과 고려시 거리두기보다 방역패스 유지 필요"""
5198,20220215,"""아이 2차접종 빨리했더니 미접종자로?"" 중고생 학부모들 아우성"
5199,20220215,"[속보]""거리두기 조정안 18일 금요일 결정 목표"""
5200,20220215,원자력연구원 노조 '원장 연임 반대'…16일 결의대회 연다(종합)
5201,20220215,내일부터 모든 동네 약국서 재택치료자 처방약 조제
5202,20220215,한국사회복지협의회 창립 70주년 기념식
5203,20220215,한국사회복지협의회 창립 70주년 기념식
5204,20220215,한국사회복지협의회 창립 70주년 기념식
5205,20220215,한국사회복지협의회 창립 70주년 기념식
5206,20220215,제주 신규 확진 551명…모더나 백신 2차 접종 50대 사망
